ComicType,page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year,APPEARANCES_R,
marvel,17184,Fabian Stankowicz (Earth-616),\/Fabian_Stankowicz_(Earth-616),Public Identity,Good Characters,Blue Eyes,Grey Hair,Male Characters,straight,Living Characters,52,Mar-82,1982,0.025939949,
marvel,1155,Belasco (Earth-616),\/Belasco_(Earth-616),Secret Identity,Bad Characters,Black Eyes,Brown Hair,Male Characters,straight,Living Characters,43,Feb-82,1982,0.0214503425,
marvel,116397,Iann-23 (Earth-616),\/Iann-23_(Earth-616),Public Identity,Good Characters,Blue Eyes,No Hair,Male Characters,straight,Living Characters,41,Jan-82,1982,0.0204526521,
marvel,1594,Obadiah Stane (Earth-616),\/Obadiah_Stane_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Bald,Male Characters,straight,Deceased Characters,41,Oct-82,1982,0.0204526521,
marvel,16497,Gabrielle Haller (Earth-616),\/Gabrielle_Haller_(Earth-616),Public Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,straight,Living Characters,37,Sep-82,1982,0.0184572714,
marvel,1317,Tryco Slatterus (Earth-616),\/Tryco_Slatterus_(Earth-616),Secret Identity,Bad Characters,Silver Eyes,Red Hair,Male Characters,straight,Living Characters,36,Oct-82,1982,0.0179584262,
marvel,2299,Anthony Power (Earth-616),\/Anthony_Power_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,straight,Living Characters,29,May-82,1982,0.01446651,
marvel,1667,Eugene Patilio (Earth-616),\/Eugene_Patilio_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Red Hair,Male Characters,straight,Living Characters,26,Sep-82,1982,0.0129699745,
marvel,73304,Victor Palermo (Earth-616),\/Victor_Palermo_(Earth-616),Public Identity,Good Characters,Brown Eyes,Bald,Male Characters,straight,Living Characters,26,Dec-82,1982,0.0129699745,
marvel,73250,Rose Palermo (Earth-616),\/Rose_Palermo_(Earth-616),Public Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,straight,Living Characters,25,Dec-82,1982,0.0124711293,
marvel,172066,Roberta (Earth-616),\/Roberta_(Earth-616),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,straight,Living Characters,23,Feb-82,1982,0.011473439,
marvel,16624,Lois London (Earth-616),\/Lois_London_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Brown Hair,Female Characters,straight,Living Characters,22,Nov-82,1982,0.0109745938,
marvel,2253,Alain Racine (Earth-616),\/Alain_Racine_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,straight,Living Characters,21,Jun-82,1982,0.0104757486,
marvel,128140,Wolf (Thunderiders) (Earth-616),\/Wolf_(Thunderiders)_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,straight,Living Characters,21,May-82,1982,0.0104757486,
marvel,16176,Brian Banner (Earth-616),\/Brian_Banner_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,straight,Living Characters,20,Jan-82,1982,0.0099769035,
marvel,128136,"Winthrop Roan, Jr. (Earth-616)","\/Winthrop_Roan,_Jr._(Earth-616)",Secret Identity,Good Characters,Blue Eyes,Red Hair,Male Characters,straight,Living Characters,20,May-82,1982,0.0099769035,
marvel,19674,James McDonald (Earth-616),\/James_McDonald_(Earth-616),Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,straight,Living Characters,19,May-82,1982,0.0094780583,
marvel,128143,Luke Merriweather (Earth-616),\/Luke_Merriweather_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,straight,Living Characters,19,Jul-82,1982,0.0094780583,
marvel,3858,Atum (Earth-616),\/Atum_(Earth-616),Secret Identity,Neutral Characters,Red Eyes,No Hair,Male Characters,straight,Living Characters,17,Oct-82,1982,0.0084803679,
marvel,7421,Brendon Doyle (Earth-616),\/Brendon_Doyle_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Red Hair,Male Characters,straight,Living Characters,17,Mar-82,1982,0.0084803679,
marvel,18650,Leonard Hebb (Earth-616),\/Leonard_Hebb_(Earth-616),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,straight,Living Characters,17,Jul-82,1982,0.0084803679,
marvel,2397,Varnae (Earth-616),\/Varnae_(Earth-616),Secret Identity,Bad Characters,Red Eyes,Green Hair,Male Characters,straight,Living Characters,16,Dec-82,1982,0.0079815228,
marvel,30489,Craig Sinclair (Earth-616),\/Craig_Sinclair_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,straight,Deceased Characters,15,Nov-82,1982,0.0074826776,
marvel,66550,Oliver Osnick (Earth-616),\/Oliver_Osnick_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,straight,Living Characters,14,Nov-82,1982,0.0069838324,
marvel,21608,Mistress Love (Earth-616),\/Mistress_Love_(Earth-616),Secret Identity,Neutral Characters,Variable Eyes,Variable Hair,Female Characters,straight,Living Characters,13,May-82,1982,0.0064849873,
marvel,244821,Shingen Harada (Earth-616),\/Shingen_Harada_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Bald,Male Characters,straight,Deceased Characters,13,Sep-82,1982,0.0064849873,
marvel,19597,Ruriko Tsumura (Earth-616),\/Ruriko_Tsumura_(Earth-616),Secret Identity,Bad Characters,Red Eyes,Pink Hair,Female Characters,straight,Living Characters,12,Dec-82,1982,0.0059861421,
marvel,7575,Larry Ekler (Earth-616),\/Larry_Ekler_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Strawberry Blond Hair,Male Characters,straight,Living Characters,11,Mar-82,1982,0.0054872969,
marvel,2529,Molly Fitzgerald (Earth-616),\/Molly_Fitzgerald_(Earth-616),Secret Identity,Good Characters,Green Eyes,Red Hair,Female Characters,straight,Living Characters,11,Jun-82,1982,0.0054872969,
marvel,41592,Indries Moomji (Earth-616),\/Indries_Moomji_(Earth-616),Secret Identity,Bad Characters,Black Eyes,Black Hair,Female Characters,straight,Living Characters,10,Oct-82,1982,0.0049884517,
marvel,1212,Franz Mittelstaedt (Earth-616),\/Franz_Mittelstaedt_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,straight,Deceased Characters,8,Jun-82,1982,0.0039907614,
marvel,298150,Martha Lund (Earth-616),\/Martha_Lund_(Earth-616),Public Identity,Good Characters,Green Eyes,Grey Hair,Female Characters,straight,Living Characters,8,Dec-82,1982,0.0039907614,
marvel,298151,Sophie Lund (Earth-616),\/Sophie_Lund_(Earth-616),Public Identity,Good Characters,Blue Eyes,Grey Hair,Female Characters,straight,Living Characters,8,Dec-82,1982,0.0039907614,
marvel,93604,Wal Rus (Earth-616),\/Wal_Rus_(Earth-616),Public Identity,Good Characters,Black Eyes,Brown Hair,Male Characters,straight,Living Characters,8,May-82,1982,0.0039907614,
marvel,93605,Lylla (Earth-616),\/Lylla_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,straight,Living Characters,7,May-82,1982,0.0034919162,
marvel,706001,Ramona Starr (Earth-616),\/Ramona_Starr_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Blond Hair,Female Characters,straight,Deceased Characters,7,Sep-82,1982,0.0034919162,
marvel,2423,Talisman (Australian) (Earth-616),\/Talisman_(Australian)_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,straight,Living Characters,7,Jun-82,1982,0.0034919162,
marvel,18556,Zedrao (Earth-616),\/Zedrao_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,straight,Living Characters,7,Apr-82,1982,0.0034919162,
marvel,277660,Nicholas Brown (Earth-616),\/Nicholas_Brown_(Earth-616),No Dual Identity,Neutral Characters,Brown Eyes,Grey Hair,Male Characters,straight,Deceased Characters,6,Oct-82,1982,0.002993071,
marvel,243602,Zaniac (Earth-616),\/Zaniac_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Green Hair,Male Characters,straight,Living Characters,6,May-82,1982,0.002993071,
marvel,175478,Alban Emond (Earth-616),\/Alban_Emond_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,White Hair,Male Characters,straight,Living Characters,5,Oct-82,1982,0.0024942259,
marvel,42105,Freya (Earth-616),\/Freya_(Earth-616),Public Identity,Good Characters,Green Eyes,Blond Hair,Female Characters,straight,Living Characters,5,Jul-82,1982,0.0024942259,
marvel,15222,Jack Dulouz (Earth-616),\/Jack_Dulouz_(Earth-616),Secret Identity,Bad Characters,White Eyes,Black Hair,Male Characters,straight,Living Characters,5,Oct-82,1982,0.0024942259,
marvel,15223,Jonathan Logan (Earth-616),\/Jonathan_Logan_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,straight,Deceased Characters,5,Oct-82,1982,0.0024942259,
marvel,19672,Georgianna Castleberry (Earth-616),\/Georgianna_Castleberry_(Earth-616),Public Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,straight,Living Characters,4,Jul-82,1982,0.0019953807,
marvel,75285,Petunia Grimm (Earth-616),\/Petunia_Grimm_(Earth-616),Public Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,straight,Deceased Characters,4,Jan-82,1982,0.0019953807,
marvel,4081,Ramsey Kole (Earth-616),\/Ramsey_Kole_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,straight,Living Characters,4,Dec-82,1982,0.0019953807,
marvel,125187,Simon Marshall (Earth-616),\/Simon_Marshall_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Blond Hair,Male Characters,straight,Deceased Characters,4,Mar-82,1982,0.0019953807,
marvel,49733,Alcmena (Earth-616),\/Alcmena_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,straight,Deceased Characters,3,Oct-82,1982,0.0014965355,
marvel,16268,Blackthorn (Earth-616),\/Blackthorn_(Earth-616),Public Identity,Neutral Characters,Violet Eyes,No Hair,Male Characters,straight,Living Characters,3,May-82,1982,0.0014965355,
marvel,7434,Mehemet Faoul (Earth-616),\/Mehemet_Faoul_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,straight,Living Characters,3,Dec-82,1982,0.0014965355,
marvel,553581,Abraham Lincoln (Robot) (Earth-616),\/Abraham_Lincoln_(Robot)_(Earth-616),Secret Identity,Neutral Characters,Grey Eyes,Brown Hair,Male Characters,straight,Living Characters,2,May-82,1982,0.0009976903,
marvel,298148,Arthur Chekhov (Earth-616),\/Arthur_Chekhov_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Bald,Male Characters,straight,Living Characters,2,Dec-82,1982,0.0009976903,
marvel,127585,Black Eagle (Earth-616),\/Black_Eagle_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,White Hair,Male Characters,straight,Living Characters,2,Nov-82,1982,0.0009976903,
marvel,427564,Fear (Dark Man) (Earth-616),\/Fear_(Dark_Man)_(Earth-616),Secret Identity,Bad Characters,Purple Eyes,Black Hair,Male Characters,straight,Living Characters,2,Sep-82,1982,0.0009976903,
marvel,724372,Ian Fate (Earth-616),\/Ian_Fate_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,straight,Living Characters,2,Feb-82,1982,0.0009976903,
marvel,707504,Nose Norton (Earth-616),\/Nose_Norton_(Earth-616),Secret Identity,Neutral Characters,Blue Eyes,Red Hair,Male Characters,straight,Living Characters,2,Oct-82,1982,0.0009976903,
marvel,101486,Thomas Zebulon Guthrie (Earth-616),\/Thomas_Zebulon_Guthrie_(Earth-616),Secret Identity,Neutral Characters,Blue Eyes,Blond Hair,Male Characters,straight,Deceased Characters,2,Nov-82,1982,0.0009976903,
marvel,426725,Diane Lamarr (Earth-616),\/Diane_Lamarr_(Earth-616),Public Identity,Good Characters,Green Eyes,Brown Hair,Female Characters,straight,Living Characters,1,Mar-82,1982,0.0004988452,
marvel,560201,Eblis (Earth-616),\/Eblis_(Earth-616),Secret Identity,Bad Characters,White Eyes,No Hair,Male Characters,straight,Living Characters,1,Sep-82,1982,0.0004988452,
marvel,581774,Flea-Market Eating Flea (Earth-616),\/Flea-Market_Eating_Flea_(Earth-616),Secret Identity,Bad Characters,Black Eyes,No Hair,Male Characters,straight,Living Characters,1,Jan-82,1982,0.0004988452,
marvel,683357,Hans Stryker (Earth-616),\/Hans_Stryker_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,straight,Living Characters,1,Nov-82,1982,0.0004988452,
marvel,488829,Leila (Earth-616),\/Leila_(Earth-616),Public Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,straight,Living Characters,1,Apr-82,1982,0.0004988452,
marvel,425188,Rikky Keegan (Earth-616),\/Rikky_Keegan_(Earth-616),Public Identity,Good Characters,Green Eyes,Green Hair,Female Characters,straight,Living Characters,1,Oct-82,1982,0.0004988452,
marvel,2309,Eugene Judd (Earth-616),\/Eugene_Judd_(Earth-616),Public Identity,Good Characters,Brown Eyes,Bald,Male Characters,straight,Living Characters,245,Aug-83,1983,0.1222170675,
marvel,1356,Valerie Cooper (Earth-616),\/Valerie_Cooper_(Earth-616),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,straight,Living Characters,225,Dec-83,1983,0.112240164,
marvel,10174,Amara Aquilla (Earth-616),\/Amara_Aquilla_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,straight,Living Characters,217,Oct-83,1983,0.1082494026,
marvel,1232,Madison Jeffries (Earth-616),\/Madison_Jeffries_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,straight,Living Characters,193,Aug-83,1983,0.0962771185,
marvel,1163,Beta Ray Bill (Earth-616),\/Beta_Ray_Bill_(Earth-616),No Dual Identity,Good Characters,White Eyes,No Hair,Male Characters,straight,Living Characters,153,Nov-83,1983,0.0763233115,
marvel,2072,Madelyne Pryor (Earth-616),\/Madelyne_Pryor_(Earth-616),Public Identity,Bad Characters,Green Eyes,Red Hair,Female Characters,straight,Living Characters,146,Apr-83,1983,0.0728313953,
marvel,5592,Kyle Gibney (Earth-616),\/Kyle_Gibney_(Earth-616),Secret Identity,Neutral Characters,Blue Eyes,Blond Hair,Male Characters,straight,Deceased Characters,142,Aug-83,1983,0.0708360146,
marvel,1268,Callisto (Earth-616),\/Callisto_(Earth-616),Secret Identity,Neutral Characters,Blue Eyes,Black Hair,Female Characters,straight,Living Characters,114,May-83,1983,0.0568683498,
marvel,5464,Elizabeth Twoyoungmen (Earth-616),\/Elizabeth_Twoyoungmen_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,straight,Living Characters,103,Dec-83,1983,0.0513810529,
marvel,1955,Yuriko Oyama (Earth-616),\/Yuriko_Oyama_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Female Characters,straight,Living Characters,99,Aug-83,1983,0.0493856722,
marvel,2520,Selene Gallio (Earth-616),\/Selene_Gallio_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Female Characters,straight,Living Characters,92,Nov-83,1983,0.045893756,
marvel,2109,Marrina Smallwood (Earth-616),\/Marrina_Smallwood_(Earth-616),Secret Identity,Good Characters,Black Eyes,Green Hair,Female Characters,straight,Living Characters,82,Aug-83,1983,0.0409053042,
marvel,1437,Lillian Crawley (Earth-616),\/Lillian_Crawley_(Earth-616),Secret Identity,Good Characters,Hazel Eyes,Brown Hair,Female Characters,straight,Deceased Characters,79,Aug-83,1983,0.0394087687,
marvel,19220,Joy Mercado (Earth-616),\/Joy_Mercado_(Earth-616),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,straight,Living Characters,69,Sep-83,1983,0.034420317,
marvel,1229,Roger Bochs (Earth-616),\/Roger_Bochs_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Red Hair,Male Characters,straight,Deceased Characters,49,Aug-83,1983,0.0244434135,
marvel,2045,Lorelei (Asgardian) (Earth-616),\/Lorelei_(Asgardian)_(Earth-616),No Dual Identity,Bad Characters,Blue Eyes,Red Hair,Female Characters,straight,Living Characters,48,Nov-83,1983,0.0239445683,
marvel,4610,Eshu (Earth-616),\/Eshu_(Earth-616),Secret Identity,Bad Characters,Green Eyes,Black Hair,Male Characters,straight,Deceased Characters,44,Sep-83,1983,0.0219491876,
marvel,1498,Edward Lavell (Earth-616),\/Edward_Lavell_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,straight,Living Characters,43,Apr-83,1983,0.0214503425,
marvel,1998,William Stryker (Earth-616),\/William_Stryker_(Earth-616),No Dual Identity,Bad Characters,Blue Eyes,Grey Hair,Male Characters,straight,Deceased Characters,38,Jan-83,1983,0.0189561166,
marvel,46038,Clytemnestra Erwin (Earth-616),\/Clytemnestra_Erwin_(Earth-616),Public Identity,Neutral Characters,Brown Eyes,Brown Hair,Female Characters,straight,Deceased Characters,35,Jun-83,1983,0.0174595811,
marvel,174144,Morley Erwin (Earth-616),\/Morley_Erwin_(Earth-616),Public Identity,Neutral Characters,Brown Eyes,Brown Hair,Male Characters,straight,Deceased Characters,35,Mar-83,1983,0.0174595811,
marvel,11961,James Jaspers (Earth-616),\/James_Jaspers_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,straight,Deceased Characters,32,Sep-83,1983,0.0159630455,
marvel,1337,Cloud (Earth-616),\/Cloud_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,straight,Living Characters,31,Sep-83,1983,0.0154642004,
marvel,22337,Raymond Sikorski (Earth-616),\/Raymond_Sikorski_(Earth-616),Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,straight,Living Characters,29,Sep-83,1983,0.01446651,
marvel,15950,Vixen (British Crimelord) (Earth-616),\/Vixen_(British_Crimelord)_(Earth-616),Secret Identity,Bad Characters,Magenta Eyes,Magenta Hair,Female Characters,straight,Living Characters,29,Sep-83,1983,0.01446651,
marvel,18192,Ulysses Archer (Earth-616),\/Ulysses_Archer_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,straight,Living Characters,28,May-83,1983,0.0139676649,
marvel,57756,Katherine Waynesboro (Earth-616),\/Katherine_Waynesboro_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,straight,Living Characters,25,Sep-83,1983,0.0124711293,
marvel,5587,Lorina Dodson (Earth-616),\/Lorina_Dodson_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Strawberry Blond Hair,Female Characters,straight,Living Characters,24,Jul-83,1983,0.0119722842,
marvel,14062,Alison Double (Earth-616),\/Alison_Double_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,straight,Living Characters,23,Mar-83,1983,0.011473439,
marvel,1595,Elton Healey (Earth-616),\/Elton_Healey_(Earth-616),Secret Identity,Bad Characters,Green Eyes,Black Hair,Male Characters,straight,Deceased Characters,23,Nov-83,1983,0.011473439,
marvel,41355,Sassafras (Earth-616),\/Sassafras_(Earth-616),Public Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,straight,Living Characters,20,Aug-83,1983,0.0099769035,
marvel,40826,Eitri (Earth-616),\/Eitri_(Earth-616),Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,straight,Living Characters,19,Nov-83,1983,0.0094780583,
marvel,16437,Gardner Monroe (Earth-616),\/Gardner_Monroe_(Earth-616),Secret Identity,Bad Characters,Grey Eyes,Black Hair,Male Characters,straight,Living Characters,18,Aug-83,1983,0.0089792131,
marvel,16592,Thomas Lennox (Earth-616),\/Thomas_Lennox_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,straight,Deceased Characters,18,Mar-83,1983,0.0089792131,
